FemaleFrequency,MaleFrequency
0.00013,3.00E-05
0.01194,0.00275
0.00727,0.00167
0.00175,4.00E-04
0.0016,0.00037
2.00E-05,0
0.01011,0.00233
0.0035,0.00081
0.02273,0.00523
0.00912,0.0021
0.00242,0.00056
0.00662,0.00152
0.01216,0.0028
0.01753,0.00404
0.00112,0.00026
1.00E-05,0
0.00232,0.00054
0.00419,0.00096
0.00459,0.00106
0.00639,0.00147
0.0025,0.00058
0.00321,0.00074
0.00204,0.00047
0.009,0.00207
0.00733,0.00169
0.0446,0.01027
0.00109,0.00025
0.00233,0.00054
0.011,0.00253
0.00233,0.00054
0.00994,0.00229
0.00239,0.00055
0.00175,4.00E-04
0.00251,0.00058
0.00315,0.00072
0.10924,0.02515
0.01689,0.00389
0.00467,0.00107
0.00377,0.00087
1.00E-05,0
0.0083,0.00191
0.00321,0.00074
0.00041,9.00E-05
7.00E-05,2.00E-05
0.00175,4.00E-04
0.00057,0.00013
0.21397,0.04926
0.00267,0.00061
0.00292,0.00067
0.00365,0.00084
0.00461,0.00106
0.00625,0.00144
0.00583,0.00134
0.00175,4.00E-04
0.0017,0.00039
0.007,0.00161
0.00176,4.00E-04
2.00E-05,1.00E-05
0.00292,0.00067
0.00233,0.00054
0.00012,3.00E-05
0.00129,3.00E-04
0.00156,0.00036
0.0019,0.00044
0.00031,7.00E-05
0.0079,0.00182
0.00079,0.00018
1.00E-04,2.00E-05
0.00361,0.00083
0.00206,0.00047
0.00496,0.00114
0.01027,0.00236
8.00E-04,0.00018
0.01351,0.00311
0.00263,6.00E-04
0.00175,4.00E-04
0.0213,0.0049
0.01878,0.00432
0.00292,0.00067
0.00156,0.00036
0.00408,0.00094
0.0068,0.00156
0.00021,5.00E-05
0.00204,0.00047
0.00175,4.00E-04
0.0273,0.00628
0.00129,3.00E-04
0.0038,0.00088
0.00204,0.00047
0.00675,0.00155
0.00935,0.00215
0.00292,0.00067
0.00337,0.00078
0.00175,4.00E-04
0.0035,0.00081
0.00011,3.00E-05
0.00063,0.00015
0.00175,4.00E-04
0.01853,0.00427
0.00292,0.00067
0.0015,0.00034
0.00368,0.00085
0.18368,0.04229
0.01125,0.00259
0.24294,0.05593
0.14213,0.03272
0.00399,0.00092
0.01225,0.00282
0.00105,0.00024
0.00175,4.00E-04
0.00156,0.00036
0.00125,0.00029
0.01033,0.00238
1.00E-05,0
0.00204,0.00047
0.0922,0.02123
0.00181,0.00042
0.00026,6.00E-05
0.02008,0.00462
0.00583,0.00134
0.00299,0.00069
0.02947,0.00678
0.00335,0.00077
0.03523,0.00811
0.00016,4.00E-05
0.00026,6.00E-05
0.0052,0.0012
0.00268,0.00062
0.00204,0.00047
0.00496,0.00114
0.00619,0.00143
0.00175,4.00E-04
0.01887,0.00435
0.00263,6.00E-04
0.00175,4.00E-04
0.00204,0.00047
0.00026,6.00E-05
0.01033,0.00238
1.00E-05,0
0.00201,0.00046
0.00257,0.00059
0.00026,6.00E-05
0.01992,0.00459
0.00801,0.00184
0.007,0.00161
0.00175,4.00E-04
0.0264,0.00608
0.04082,0.0094
0.00233,0.00054
0.00095,0.00022
0.00591,0.00136
0.00056,0.00013
0.00525,0.00121
0.01633,0.00376
1.00E-05,0
0.00017,4.00E-05
0.00263,6.00E-04
0.00175,4.00E-04
0.00308,0.00071
0.0035,0.00081
0.00012,3.00E-05
0.00083,0.00019
0.00175,4.00E-04
0.00467,0.00107
0.00671,0.00154
0.06966,0.01604
0.01304,0.003
0.00703,0.00162
0.00079,0.00018
0.00956,0.0022
0.00175,4.00E-04
0.00032,7.00E-05
0.00063,0.00014
0.00051,0.00012
0.00017,4.00E-05
7.00E-05,2.00E-05
0.00345,0.00079
0.0035,0.00081
0.00218,5.00E-04
0.05076,0.01169
0.00708,0.00163
0.00175,4.00E-04
9.00E-05,2.00E-05
0.00233,0.00054
0.00187,0.00043
0.00204,0.00047
0.00815,0.00188
0.01162,0.00268
0.0035,0.00081
0.00087,2.00E-04
0.00786,0.00181
0.00292,0.00067
0.01364,0.00314
0.00934,0.00215
0.00939,0.00216
0.00263,0.00061
0.00236,0.00054
0.007,0.00161
0.00229,0.00053
0.00013,3.00E-05
0.00496,0.00114
0.00978,0.00225
0.00321,0.00074
6.00E-05,1.00E-05
0.00691,0.00159
0.02285,0.00526
0.00239,0.00055
0.00175,4.00E-04
0.01173,0.0027
3.00E-05,1.00E-05
0.00071,0.00016
0.00022,5.00E-05
0.01854,0.00427
0.00795,0.00183
0.00017,4.00E-05
0.00438,0.00101
0.00152,0.00035
1.00E-05,0
0.00079,0.00018
0.00175,4.00E-04
0.00275,0.00063
0.00175,4.00E-04
0.00204,0.00047
1.00E-05,0
0.00204,0.00047
0.00292,0.00067
0.00438,0.00101
0.00044,1.00E-04
0.01354,0.00312
0.01021,0.00235
0.00106,0.00024
0.07669,0.01766
4.00E-05,1.00E-05
0.01442,0.00332
0.00846,0.00195
1.00E-05,0
0.00175,4.00E-04
0.00361,0.00083
0.00503,0.00116
0.00233,0.00054
0.00026,6.00E-05
0.02849,0.00656
0.00012,3.00E-05
0,0
0.02923,0.00673
0.00899,0.00207
0.00017,4.00E-05
2.00E-05,1.00E-05
0.00175,4.00E-04
0.00103,0.00024
0.00753,0.00173
0.00204,0.00047
0.00175,4.00E-04
0.00427,0.00098
0.00472,0.00109
0.02351,0.00541
0.00053,0.00012
0.00233,0.00054
0.00175,4.00E-04
0.00174,4.00E-04
0.00113,0.00026
0.04104,0.00945
0.01182,0.00272
0.00496,0.00114
0.00379,0.00087
0.0035,0.00081
0.03254,0.00749
0.00233,0.00054
0.00227,0.00052
0.00123,0.00028
0.0035,0.00081
0.01577,0.00363
0.00467,0.00107
0.00325,0.00075
0.00181,0.00042
0.00538,0.00124
0.00292,0.00067
0.00175,4.00E-04
0.00263,6.00E-04
0.00175,4.00E-04
0.00063,0.00015
0.00442,0.00102
9.00E-05,2.00E-05
0.00175,4.00E-04
0.00023,5.00E-05
0.01809,0.00417
0.00448,0.00103
0.00321,0.00074
0.00079,0.00018
0.00207,0.00048
0.00204,0.00047
0.00175,4.00E-04
0.00444,0.00102
0.00023,5.00E-05
0.00063,0.00015
0.00175,4.00E-04
4.00E-04,9.00E-05
0.00019,4.00E-05
0.00104,0.00024
0.00655,0.00151
0.01154,0.00266
0.00204,0.00047
0.01103,0.00254
0.00029,7.00E-05
0.00465,0.00107
0.03445,0.00793
0.0105,0.00242
0.00121,0.00028
0.00157,0.00036
0.00377,0.00087
0.00571,0.00131
0.00175,4.00E-04
0.01171,0.0027
0.00303,7.00E-04
0.00181,0.00042
0.00178,0.00041
0.00063,0.00015
0.00026,6.00E-05
0.00049,0.00011
0,0
0.0034,0.00078
0.00149,0.00034
0.00175,4.00E-04
0.00035,8.00E-05
0.00292,0.00067
0.00438,0.00101
0.01858,0.00428
0.00043,1.00E-04
0.00127,0.00029
0.00047,0.00011
0.00326,0.00075
0.01142,0.00263
0.00233,0.00054
0.00026,6.00E-05
0.03124,0.00719
9.00E-05,2.00E-05
0.00126,0.00029
0.00175,4.00E-04
6.00E-05,1.00E-05
1.00E-05,0
0.00492,0.00113
0.00175,4.00E-04
0.00204,0.00047
0.00014,3.00E-05
0.14873,0.03424
0.00237,0.00055
0.00263,6.00E-04
0.00233,0.00054
0.02029,0.00467
0.00379,0.00087
0.00175,4.00E-04
0.00132,3.00E-04
0.00067,0.00015
0.00051,0.00012
0.00169,0.00039
0.00204,0.00047
0.00292,0.00067
0.0035,0.00081
0.00207,0.00048
0.00204,0.00047
0.00012,3.00E-05
0.01548,0.00356
0.00263,6.00E-04
0.00175,4.00E-04
0.00681,0.00157
0.00377,0.00087
0.00023,5.00E-05
0.00554,0.00128
2.00E-05,0
0.00063,0.00015
0.07979,0.01837
0.00153,0.00035
0.00289,0.00067
0.00063,0.00015
0.00682,0.00157
0.00525,0.00121
0.00157,0.00036
0.00526,0.00121
0.00583,0.00134
0.00408,0.00094
0.00263,6.00E-04
0.00023,5.00E-05
0.01854,0.00427
0.00251,0.00058
0.00175,4.00E-04
0.00026,6.00E-05
0.00467,0.00107
0.00175,4.00E-04
0.00263,6.00E-04
0.01298,0.00299
1.00E-04,2.00E-05
0.01006,0.00232
0.00185,0.00043
0.00066,0.00015
0.00292,0.00067
0.00263,6.00E-04
0.00644,0.00148
0.00716,0.00165
0.01159,0.00267
0.00019,4.00E-05
0.00583,0.00134
0.00605,0.00139
0.00041,9.00E-05
0,0
0.00175,4.00E-04
0.00987,0.00227
0.00263,6.00E-04
0.05538,0.01275
0.0035,0.00081
0.00175,4.00E-04
0.13527,0.03114
0.00036,8.00E-05
0.00217,5.00E-04
0.00021,5.00E-05
0.00233,0.00054
0.02761,0.00636
0.00263,6.00E-04
0.00175,4.00E-04
0.05027,0.01157
0.00457,0.00105
0.007,0.00161
0.03208,0.00739
0.02169,0.00499
0.00444,0.00102
0.00049,0.00011
0.00275,0.00063
0.00341,0.00078
0.00379,0.00087
0.00292,0.00067
0.00263,6.00E-04
0.00462,0.00106
0.00285,0.00066
0.00094,0.00022
0.00012,3.00E-05
0.00026,6.00E-05
0.00255,0.00059
0.01284,0.00296
0.00175,4.00E-04
4.00E-05,1.00E-05
0.00047,0.00011
0.03464,0.00797
0.00175,4.00E-04
0.02146,0.00494
0.00303,7.00E-04
0.02411,0.00555
0.00033,8.00E-05
0.0091,0.0021
0.00175,4.00E-04
0.00403,0.00093
0.00047,0.00011
0.00204,0.00047
0.07343,0.01691
0.11131,0.02563
0.00024,6.00E-05
0.00889,0.00205
0.00146,0.00034
0.00011,3.00E-05
0.01497,0.00345
0.00839,0.00193
0.01077,0.00248
0.01056,0.00243
0.007,0.00161
0.07972,0.01835
0.00059,0.00014
4.00E-05,1.00E-05
0.00112,0.00026
0.00263,6.00E-04
0.00263,6.00E-04
0.04629,0.01066
2.00E-05,0
0.00263,6.00E-04
0,0
0.00106,0.00024
0.01186,0.00273
0.00091,0.00021
0.00066,0.00015
0.00175,4.00E-04
0.00279,0.00064
0.00043,1.00E-04
0.00444,0.00102
0.01671,0.00385
0.00233,0.00054
0.00175,4.00E-04
0.0038,0.00088
0.00132,3.00E-04
0.0068,0.00156
0.01021,0.00235
0.00875,0.00202
0.00759,0.00175
0.00321,0.00074
0.00118,0.00027
0.13779,0.03172
0.00292,0.00067
0.00729,0.00168
0.00059,0.00013
0.00239,0.00055
0.0023,0.00053
0.00277,0.00064
0.00137,0.00031
0.6133,0.1412
0.00148,0.00034
0.03921,0.00903
0.03467,0.00798
0.00026,6.00E-05
1.00E-05,0
0.00071,0.00016
0.00016,4.00E-05
0.0213,0.0049
0.00944,0.00217
0.08986,0.02069
0.00017,4.00E-05
0.02302,0.0053
0.00263,6.00E-04
0.02013,0.00463
0.00027,6.00E-05
0.02193,0.00505
0.00263,6.00E-04
0.00156,0.00036
0.00612,0.00141
0.02352,0.00542
0.00034,8.00E-05
0.00132,3.00E-04
0.00817,0.00188
0.00087,2.00E-04
0.00088,2.00E-04
0.00085,2.00E-04
0.00947,0.00218
0.00569,0.00131
0.00175,4.00E-04
0.00028,6.00E-05
0.00762,0.00175
0.00467,0.00107
1.00E-05,0
0.00026,6.00E-05
0.00445,0.00102
0.08785,0.02023
0.0019,0.00044
0.00118,0.00027
0.0035,0.00081
0.01049,0.00241
2.00E-05,1.00E-05
0.01021,0.00235
0.00181,0.00042
0.00285,0.00066
9.00E-05,2.00E-05
0,0
0.00036,8.00E-05
0.00233,0.00054
0.00013,3.00E-05
0.00175,4.00E-04
0.00613,0.00141
0.00023,5.00E-05
0.00718,0.00165
7.00E-05,1.00E-05
0.00474,0.00109
0.00431,0.00099
0.00156,0.00036
0.00175,4.00E-04
0.00801,0.00184
0.01034,0.00238
0.04954,0.01141
0.00052,0.00012
0.00233,0.00054
0.00091,0.00021
0.01138,0.00262
0.00205,0.00047
0.0035,0.00081
0.00017,4.00E-05
0.00436,0.001
0.00095,0.00022
0.00337,0.00078
4.00E-05,1.00E-05
0.00438,0.00101
0.00126,0.00029
0.00642,0.00148
0.00313,0.00072
0.00377,0.00087
0.00233,0.00054
0.00438,0.00101
0.00556,0.00128
0.00112,0.00026
0.00036,8.00E-05
0.00051,0.00012
0.00533,0.00123
0.00012,3.00E-05
3.00E-05,1.00E-05
0.00263,6.00E-04
0.00023,5.00E-05
0.00108,0.00025
0.01026,0.00236
0.00175,4.00E-04
0.00053,0.00012
0.00508,0.00117
0.00097,0.00022
0.00251,0.00058
0.00233,0.00054
0.00467,0.00107
1.00E-05,0
0.00389,9.00E-04
0.00204,0.00047
0.06473,0.0149
0.05624,0.01295
0.00202,0.00046
0.04343,0.01
0.0035,0.00081
0.00263,6.00E-04
0.00239,0.00055
0.00978,0.00225
0.02071,0.00477
0.00108,0.00025
0.02143,0.00493
0.01017,0.00234
0.00705,0.00162
4.00E-05,1.00E-05
0.00292,0.00067
0.0092,0.00212
0.00781,0.0018
0.00192,0.00044
0.00233,0.00054
0.00041,9.00E-05
0.01342,0.00309
0.00437,0.00101
0.00051,0.00012
0.06809,0.01568
0.00408,0.00094
0.00337,0.00078
2.00E-05,1.00E-05
0.03155,0.00726
0.00026,6.00E-05
0.00288,0.00066
0.18274,0.04207
0.00525,0.00121
0.01754,0.00404
0.00759,0.00175
0.00729,0.00168
0.00175,4.00E-04
0.0209,0.00481
0.00239,0.00055
0.00047,0.00011
0.00467,0.00107
0.01657,0.00381
0.02278,0.00524
0.00175,4.00E-04
0.01337,0.00308
0.00175,4.00E-04
0.00175,4.00E-04
0.00214,0.00049
0.00023,5.00E-05
0.00262,6.00E-04
0.00732,0.00168
0.00175,4.00E-04
0.00233,0.00054
0.00292,0.00067
0,0
0.00263,6.00E-04
0.00104,0.00024
0.02028,0.00467
0.02359,0.00543
0.00233,0.00054
0.00671,0.00154
0.01786,0.00411
0.00431,0.00099
0.00467,0.00107
3.00E-05,1.00E-05
0.00209,0.00048
0.00156,0.00036
0,0
0.00175,4.00E-04
0.00705,0.00162
7.00E-05,2.00E-05
0.00318,0.00073
0.00175,4.00E-04
0.01809,0.00417
0.00204,0.00047
0.00904,0.00208
0.00215,5.00E-04
0.00936,0.00216
0.0094,0.00216
0.00362,0.00083
0.00122,0.00028
0.02528,0.00582
0.00578,0.00133
0.00296,0.00068
0.00171,0.00039
0.00285,0.00066
0.00583,0.00134
0.00204,0.00047
0.00465,0.00107
0.00466,0.00107
0.00233,0.00054
0.00175,4.00E-04
0.00175,4.00E-04
2.00E-05,0
0.00175,4.00E-04
0.00204,0.00047
0.00036,8.00E-05
0.05242,0.01207
0,0
2.00E-05,0
0.00476,0.0011
0.00321,0.00074
0.02137,0.00492
9.00E-05,2.00E-05
0.30264,0.06968
0.00175,4.00E-04
0.01733,0.00399
0.00341,0.00078
0.00204,0.00047
0.00039,9.00E-05
0.00233,0.00054
0.02854,0.00657
0.00127,0.00029
0.00175,4.00E-04
0.00421,0.00097
0.02294,0.00528
0,0
0.00068,0.00016
0.00227,0.00052
0.00525,0.00121
0.00263,6.00E-04
0.00325,0.00075
0.00263,6.00E-04
0.00148,0.00034
0.05523,0.01272
0.01251,0.00288
0.00321,0.00074
0.01337,0.00308
0.00092,0.00021
0.00263,6.00E-04
0.00171,0.00039
0.00233,0.00054
0.00175,4.00E-04
0.0121,0.00279
0.00175,4.00E-04
0.00204,0.00047
0.00145,0.00033
0.01196,0.00275
0.00233,0.00054
0.00082,0.00019
0.0129,0.00297
0.00026,6.00E-05
0.00175,4.00E-04
0.00211,0.00049
4.00E-05,1.00E-05
0.00379,0.00087
0.0019,0.00044
1.00E-05,0
0.00175,4.00E-04
0.00438,0.00101
0.00434,0.001
0.00233,0.00054
0.00248,0.00057
0.00285,0.00066
0.00175,4.00E-04
0.05913,0.01361
0.00682,0.00157
4.00E-05,1.00E-05
0.00175,4.00E-04
0.00312,0.00072
0.00149,0.00034
0.00292,0.00067
0.00948,0.00218
0.00233,0.00054
0.023,0.00529
0.00148,0.00034
0.00013,3.00E-05
0.00519,0.00119
0.00023,5.00E-05
0.00233,0.00054
0.00438,0.00101
0.00846,0.00195
0.00026,6.00E-05
0.00233,0.00054
0.06333,0.01458
0.00077,0.00018
1.00E-05,0
3.00E-05,1.00E-05
0,0
0.00428,0.00099
0.00175,4.00E-04
0.0017,0.00039
0.00181,0.00042
0.00233,0.00054
0.00434,0.001
8.00E-05,2.00E-05
6.00E-05,1.00E-05
0.00423,0.00097
0.00292,0.00067
0.01983,0.00456
0.00263,6.00E-04
0.02739,0.0063
0.01371,0.00316
0.02358,0.00543
0.00181,0.00042
0.00293,0.00067
0.00024,5.00E-05
0,0
0.00214,0.00049
0.00233,0.00054
0.00292,0.00067
0.00063,0.00015
0.00178,0.00041
0.00026,6.00E-05
3.00E-05,1.00E-05
0.01292,0.00297
0.00571,0.00131
0.00043,1.00E-04
0.00454,0.00104
0.24976,0.0575
0.01214,0.00279
0.0065,0.0015
0.00175,4.00E-04
0.0013,3.00E-04
0.09816,0.0226
0.00067,0.00015
0.00175,4.00E-04
0.00233,0.00054
0.00204,0.00047
0.0235,0.00541
0.00106,0.00024
0.00683,0.00157
0.00613,0.00141
0.00049,0.00011
0.00139,0.00032
0.00081,0.00019
0.01241,0.00286
0.00534,0.00123
0.01049,0.00241
0.00389,9.00E-04
0.02062,0.00475
0.04662,0.01073
0.00614,0.00141
0.00233,0.00054
0.00066,0.00015
0.01313,0.00302
0.00085,2.00E-04
0.00011,3.00E-05
0.00204,0.00047
0.00175,4.00E-04
0.00408,0.00094
0.04264,0.00982
0.00023,5.00E-05
0.00263,6.00E-04
0.03893,0.00896
0.00051,0.00012
0.14595,0.0336
0.04318,0.00994
0.00312,0.00072
0.00263,6.00E-04
0.00237,0.00054
0.00903,0.00208
0.00247,0.00057
0.00464,0.00107
0.00233,0.00054
0.00595,0.00137
0.00421,0.00097
0.02235,0.00515
0.0018,0.00041
0.01812,0.00417
0.00152,0.00035
0.00065,0.00015
0.00016,4.00E-05
0.00438,0.00101
0.00036,8.00E-05
0.0128,0.00295
1.00E-05,0
0.0035,0.00081
0.00024,5.00E-05
0.00011,3.00E-05
0.00279,0.00064
1.23933,0.28533
0.00233,0.00054
0.00145,0.00033
0.009,0.00207
0.02888,0.00665
0.02265,0.00521
0.00233,0.00054
0.00315,0.00072
0.0019,0.00044
0.00263,6.00E-04
0.00116,0.00027
0.00204,0.00047
1.00E-05,0
0.00138,0.00032
0.00175,4.00E-04
0.00175,4.00E-04
0.00467,0.00107
0.00204,0.00047
0.00035,8.00E-05
0.00204,0.00047
0.0026,6.00E-04
0.05323,0.01225
0.0013,3.00E-04
0.00214,0.00049
0.00117,0.00027
0.01701,0.00392
0.01211,0.00279
0.00046,0.00011
0.00563,0.0013
0.00175,4.00E-04
0.00026,6.00E-05
0.00233,0.00054
0.00292,0.00067
0.00145,0.00033
0.00237,0.00055
3.00E-04,7.00E-05
0.00254,0.00058
0.07159,0.01648
0.00063,0.00015
0.02925,0.00673
0.02797,0.00644
0.0289,0.00665
0.00085,2.00E-04
0.00593,0.00136
0.00525,0.00121
0.00817,0.00188
0.01102,0.00254
0.00534,0.00123
0.00024,5.00E-05
0.00039,9.00E-05
0.00023,5.00E-05
0,0
9.00E-05,2.00E-05
0.01796,0.00413
0.00077,0.00018
9.00E-05,2.00E-05
0.05222,0.01202
0.0102,0.00235
0.00285,0.00066
8.00E-04,0.00018
0.00204,0.00047
0.00175,4.00E-04
0.0068,0.00156
2.00E-05,0
0.00175,4.00E-04
0.00175,4.00E-04
0.00233,0.00054
0.0026,6.00E-04
0.0131,0.00302
0.00613,0.00141
0.00078,0.00018
2.00E-05,0
0.00157,0.00036
0.00175,4.00E-04
0.00175,4.00E-04
0.00247,0.00057
0.00091,0.00021
0.00419,0.00096
0.0035,0.00081
0.00044,1.00E-04
0.00729,0.00168
0.017,0.00392
0.00172,0.00039
0.00175,4.00E-04
0.00242,0.00056
0.0035,0.00081
0.00181,0.00042
0.00535,0.00123
0,0
0.0032,0.00074
8.00E-05,2.00E-05
0.00136,0.00031
0.0244,0.00562
0.00292,0.00067
0.00583,0.00134
0,0
0,0
3.00E-04,7.00E-05
0.00204,0.00047
0.00655,0.00151
0.01079,0.00249
0,0
0.00051,0.00012
0.03015,0.00694
0.01047,0.00241
4.00E-05,1.00E-05
0.00312,0.00072
0.00079,0.00018
0.00522,0.0012
0.00379,0.00087
0.00936,0.00216
0.00011,3.00E-05
0.00504,0.00116
0.00815,0.00188
0.00233,0.00054
0.00263,6.00E-04
1.00E-05,0
0.00026,6.00E-05
0.00211,0.00049
0.0035,0.00081
0.01519,0.0035
0.00175,4.00E-04
0.00586,0.00135
0.00321,0.00074
0.00292,0.00067
0.02005,0.00462
0.00055,0.00013
2.00E-05,0
0.0035,0.00081
0.00875,0.00202
0.00519,0.00119
0.00962,0.00221
0.00438,0.00101
0.00148,0.00034
0.01284,0.00296
0.00323,0.00074
0.0035,0.00081
0.00292,0.00067
0.00525,0.00121
0.00104,0.00024
0,0
0.0525,0.01209
0.00944,0.00217
0.00671,0.00154
0.00842,0.00194
0.00496,0.00114
0.01141,0.00263
1.00E-05,0
0.00321,0.00074
0.00021,5.00E-05
0.00108,0.00025
0.06895,0.01588
0.00175,4.00E-04
0.00263,6.00E-04
0.00111,0.00026
0.0032,0.00074
0.01208,0.00278
0.00579,0.00133
0,0
0.00216,5.00E-04
0.00175,4.00E-04
0.02236,0.00515
0.00292,0.00067
0.22125,0.05094
0.00175,4.00E-04
2.00E-05,0
0.00473,0.00109
7.00E-05,2.00E-05
0.00123,0.00028
0.00175,4.00E-04
9.00E-05,2.00E-05
0.02039,0.00469
9.00E-05,2.00E-05
0.00205,0.00047
0.00175,4.00E-04
0.00053,0.00012
0.00438,0.00101
0.00525,0.00121
0.00175,4.00E-04
0.01087,0.0025
0.00051,0.00012
0.00442,0.00102
0.00408,0.00094
0.0099,0.00228
0.00034,8.00E-05
0.06388,0.01471
0.00721,0.00166
0.00175,4.00E-04
0.00175,4.00E-04
0.00175,4.00E-04
0.00112,0.00026
0.00263,6.00E-04
0.00308,0.00071
0.00204,0.00047
0.00527,0.00121
0.00904,0.00208
0.00036,8.00E-05
0.00175,4.00E-04
0.00021,5.00E-05
0.0527,0.01213
7.00E-04,0.00016
0.00204,0.00047
0.04667,0.01074
2.00E-05,0
0.0017,0.00039
0.10502,0.02418
0.00902,0.00208
0.10549,0.02429
0.00233,0.00054
9.00E-05,2.00E-05
0.00233,0.00054
0.04086,0.00941
0.00259,6.00E-04
0.00554,0.00128
0.00085,2.00E-04
0.00341,0.00078
0.00175,4.00E-04
0.00557,0.00128
0.08586,0.01977
0.00377,0.00087
0.00204,0.00047
0.00279,0.00064
0.00671,0.00154
0.00991,0.00228
0.00059,0.00013
0.01114,0.00257
0.00408,0.00094
0.00477,0.0011
0.01003,0.00231
0.00062,0.00014
0.00175,4.00E-04
2.00E-05,0
0.00175,4.00E-04
0.01337,0.00308
0.00091,0.00021
0.00175,4.00E-04
0.00236,0.00054
0.0602,0.01386
0.00525,0.00121
0.00057,0.00013
0.00241,0.00056
9.00E-04,0.00021
0.0032,0.00074
0.00337,0.00078
0.00513,0.00118
0.00914,0.0021
0.06805,0.01567
4.00E-05,1.00E-05
0.00268,0.00062
0.00175,4.00E-04
0.00815,0.00188
0.00671,0.00154
0.00906,0.00209
2.00E-05,0
6.00E-05,1.00E-05
0.00263,6.00E-04
0.01034,0.00238
0.00204,0.00047
0.01103,0.00254
0.00233,0.00054
0,0
0.00263,6.00E-04
0.00292,0.00067
0.00233,0.00054
0.00233,0.00054
0.01151,0.00265
0.00233,0.00054
0.35004,0.08059
0.00112,0.00026
0.01329,0.00306
0.00175,4.00E-04
0.00175,4.00E-04
0.01281,0.00295
0.00177,0.00041
0.00204,0.00047
0.02626,0.00605
0.0177,0.00407
0.00831,0.00191
4.00E-05,1.00E-05
0.00209,0.00048
0.00034,8.00E-05
0.00492,0.00113
0.00846,0.00195
0.00518,0.00119
0.00175,4.00E-04
0.01293,0.00298
0.00525,0.00121
0.00379,0.00087
0.00233,0.00054
0.061,0.01404
0.00529,0.00122
7.00E-05,2.00E-05
0.08857,0.02039
0.00408,0.00094
0.00527,0.00121
0.00175,4.00E-04
0.03424,0.00788
0.00011,2.00E-05
0.00018,4.00E-05
0.03186,0.00734
0.00097,0.00022
0.01459,0.00336
0.0035,0.00081
0.00397,0.00091
0.00091,0.00021
0.00088,2.00E-04
0.00419,0.00096
0.00175,4.00E-04
0.00933,0.00215
0.00263,6.00E-04
0.00267,0.00061
0.00217,5.00E-04
0.01362,0.00314
0.00233,0.00054
0.00642,0.00148
0.03392,0.00781
0.00039,9.00E-05
0.00233,0.00054
0.0035,0.00081
0.02909,0.0067
0.00047,0.00011
0.00288,0.00066
0.00845,0.00195
0.0035,0.00081
0.00353,0.00081
0.0052,0.0012
0.0021,0.00048
0.00218,5.00E-04
0.00815,0.00188
0.00051,0.00012
0.00026,6.00E-05
0.00175,4.00E-04
0.00175,4.00E-04
0.00011,3.00E-05
0.02995,0.0069
0.01241,0.00286
0.00206,0.00047
0.00127,0.00029
0.00023,5.00E-05
0.00903,0.00208
0.01604,0.00369
0.007,0.00161
0.02114,0.00487
0.00039,9.00E-05
0.00204,0.00047
0.00467,0.00107
0.00175,4.00E-04
0.00011,2.00E-05
0.00274,0.00063
0.00056,0.00013
0.00175,4.00E-04
0.00218,5.00E-04
0.00525,0.00121
0.0152,0.0035
0.00548,0.00126
0.00075,0.00017
0.00157,0.00036
0.00285,0.00066
0.03448,0.00794
0.00015,3.00E-05
0.01402,0.00323
0.00184,0.00042
0.00162,0.00037
0.00046,0.00011
0.00233,0.00054
5.00E-04,0.00012
0.03598,0.00828
0.01131,0.0026
0.00389,9.00E-04
0.00467,0.00107
0.00341,0.00078
0.01308,0.00301
0.02902,0.00668
0.01011,0.00233
0.00181,0.00042
0.00444,0.00102
0.00106,0.00024
0.00258,0.00059
0.02798,0.00644
0.00439,0.00101
0.00705,0.00162
0.00379,0.00087
5.00E-05,1.00E-05
0.00292,0.00067
0.00175,4.00E-04
0.00554,0.00128
0.00846,0.00195
0.00233,0.00054
0.02685,0.00618
0.01219,0.00281
0.0042,0.00097
0.00108,0.00025
0.00175,4.00E-04
0.00011,3.00E-05
0.00267,0.00061
0.00571,0.00131
0.01331,0.00307
9.00E-05,2.00E-05
0.00062,0.00014
0.00422,0.00097
0.01021,0.00235
0.00437,0.00101
0.0042,0.00097
0.00292,0.00067
8.00E-05,2.00E-05
0.00085,2.00E-04
0.00067,0.00015
0.00254,0.00058
0.00655,0.00151
0.00106,0.00024
0,0
0.00321,0.00074
0.00011,3.00E-05
0.0709,0.01632
0.00087,2.00E-04
0.00408,0.00094
0.00175,4.00E-04
0.00233,0.00054
0.00539,0.00124
0.00108,0.00025
0.00175,4.00E-04
0.00379,0.00087
0.00044,1.00E-04
0.00026,6.00E-05
0.00911,0.0021
0.64479,0.14845
0.00902,0.00208
0.00263,6.00E-04
0.01424,0.00328
0.00733,0.00169
0.03608,0.00831
0.00833,0.00192
0.00671,0.00155
0.02253,0.00519
0.00259,6.00E-04
0.00377,0.00087
0.00137,0.00032
0.00085,2.00E-04
0.00023,5.00E-05
0.0064,0.00147
0.00204,0.00047
9.00E-05,2.00E-05
0.00108,0.00025
0.00108,0.00025
0.01182,0.00272
0.03656,0.00842
0.00649,0.00149
0.00012,3.00E-05
0.00158,0.00036
0.00175,4.00E-04
0.01832,0.00422
0.01241,0.00286
0.00496,0.00114
0.00233,0.00054
0.00162,0.00037
0.00292,0.00067
0.00175,4.00E-04
0.00204,0.00047
0.00106,0.00024
0.00063,0.00015
0.00025,6.00E-05
0.03357,0.00773
0.00321,0.00074
0.00019,4.00E-05
0.07336,0.01689
0.01151,0.00265
